Student_ID,Class_ID,Name,Gender,Date_of_Birth,Region of birth,Current state of residence,engagement_in_class,health_condition,Class Spec
f58ab7c7-cccf-4130-a556-03d4323132fa,SS2 Class D,Kara Smith,Male,2007-09-03,South South,Katsina,Troublesome,None,Art
fedd22d9-226c-4c6a-bfe5-a4b66be8c756,SS2 Class F,Lydia Ferguson,Male,2009-06-16,North West,FCT,Unactive,Ulcer,Science
4ccf0a4b-7c93-443e-890b-945450d3802d,SS3 Class A,Scott Williams,Female,2007-03-08,North East,Borno,Active,None,Art
0f5e8b47-29d0-4613-b0c7-700219566990,SS2 Class C,David Combs,Female,2006-12-16,North Central,Kaduna,Unactive,None,Art
55ac0d06-be9d-4951-b329-af6e18a73d94,SS1 Class A,Isaac Grant,Male,2010-03-29,South West,Jigawa,Slightly active,None,Art
0513eda8-5819-43cc-81f9-994acf5d337f,SS1 Class B,Gregory Frazier,Female,2009-12-11,North East,Osun,Unactive,Dyslexia,Art
936dd1a8-93ac-400e-b2ee-eb389b0707e5,SS1 Class F,Kimberly Krause,Female,2008-10-09,North Central,Delta,Slightly active,None,Art
ac565da6-5339-4df4-9ae8-6d1848dc1e26,SS1 Class D,Patricia Griffin,Female,2009-10-04,North Central,Cross River,Highly active,None,Science
49599bed-9d19-41a5-a18d-de71141283fb,SS1 Class C,Tyler Oneill,Female,2007-10-13,North East,Kaduna,Troublesome,None,Science
565f1491-edb6-4b81-8ec6-8cfea3fd17f0,SS2 Class C,Logan Sullivan,Male,2009-06-20,North Central,Taraba,Slightly active,None,Science
2978cc73-1440-4dec-9243-9b0fe835f080,SS1 Class F,Erik Delgado,Female,2008-03-31,North West,Osun,Active,None,Art
a5076897-9afa-4267-8479-1214b5def807,SS3 Class D,Stephen Norman,Male,2008-01-10,North East,Imo,Slightly active,None,Science
96405fcd-bf76-4449-9cf8-5eebf0533851,SS3 Class F,Joanna Jackson,Male,2010-09-21,North Central,Enugu,Unactive,None,Science
ba4f4b03-2002-4d9f-85e9-f407daada0b1,SS2 Class C,David Manning,Female,2008-03-21,South South,Osun,Highly active,None,Science
2abaa4f9-35e8-4364-947f-1f67bfeef19d,SS1 Class F,Brendan Zuniga,Male,2006-12-28,South West,Gombe,Troublesome,None,Art
06bfd9c4-0dc7-4104-8c66-27667922b440,SS2 Class B,Kelly Ferrell,Female,2007-12-13,North East,Oyo,Active,None,Art
27c00f89-9e3b-41b3-8330-125c1a9b0d42,SS2 Class E,Timothy Price,Female,2007-07-29,South West,Nasarawa,Unactive,None,Art
48bfb602-bcd2-48eb-bf55-60cd3ab7127e,SS3 Class F,Cameron Rose,Male,2007-05-20,South East,Benue,Slightly active,Ulcer,Science
a9de5b26-08ff-4ab0-8750-72d62bacf712,SS1 Class E,Thomas Lin,Female,2007-11-21,South East,Enugu,Slightly active,Ulcer,Art
8a63b93c-def3-406a-b998-63f27799fddb,SS2 Class A,Kimberly Taylor,Male,2007-01-15,South West,Ekiti,Slightly active,Dyslexia,Art
2d5245f4-8a0e-4018-b297-69b2f2cffcae,SS1 Class A,Joyce Curry,Female,2009-05-31,North Central,Imo,Slightly active,None,Art
86017633-6f5a-4d52-9061-498fe096521e,SS1 Class D,Kimberly Stout,Male,2007-11-11,South West,Katsina,Troublesome,None,Science
ce015413-3a25-46fe-8a27-b0b07b4d8646,SS2 Class C,Eric Gutierrez,Male,2006-11-09,North East,Ogun,Highly active,None,Science
00060d5a-02b3-4948-8db6-f47527dd1ac4,SS2 Class A,Olivia Taylor,Female,2007-01-04,South East,Niger,Slightly active,Ulcer,Science
022111e5-88fc-4da1-b81d-5b6c49694032,SS3 Class D,Katherine Campos,Male,2010-04-09,South South,Lagos,Slightly active,None,Science
6e310234-c410-4108-8256-83894cb34663,SS1 Class F,Linda Robles,Male,2010-01-03,North West,Rivers,Active,None,Art
69678586-3046-4008-9fa7-20128c57a277,SS1 Class A,Jessica Wright,Female,2007-01-02,South West,Benue,Troublesome,None,Art
63c4e76d-a55f-4725-bcb3-c168b7062cfa,SS2 Class E,Connie Miller,Male,2010-09-24,North East,Bayelsa,Slightly active,None,Science
c3b8c80f-8440-4e98-bd53-ec43a0152b5b,SS2 Class B,Lisa Benson,Male,2008-11-01,South South,Kebbi,Highly active,Dyslexia,Science
be3074f8-a601-47c3-88e0-95024598f3c8,SS1 Class D,Debra Lopez,Female,2007-03-14,North West,Kogi,Highly active,None,Art
4a22eae9-22f9-4afe-aeb2-3ca31186da93,SS3 Class E,Jesse Chavez,Female,2008-12-10,North East,Adamawa,Troublesome,None,Art
3012f819-7df3-4378-9f6c-cab4b3522c18,SS2 Class C,Christian Booker,Female,2007-07-02,North West,Ekiti,Troublesome,None,Art
1a2e9864-f8ea-4a36-af99-9b2a05aa5eab,SS2 Class C,Calvin Gonzales,Female,2008-06-27,South West,Kaduna,Slightly active,None,Art
269334ef-1717-4654-bb99-78150219a9c7,SS2 Class F,Daniel Fisher,Male,2007-03-02,South West,Osun,Troublesome,Dyslexia,Art
ff7a884d-7f96-4d35-8ca9-9089c9254bb5,SS3 Class A,Michael Johnson,Female,2009-10-29,North Central,Plateau,Slightly active,None,Art
f39ef1be-c025-43ea-97f2-a67814898025,SS3 Class E,Derek Long,Female,2008-03-02,North West,Plateau,Active,Dyslexia,Art
3133839e-2e7d-452b-b85b-8a078b0ea0b9,SS3 Class F,Danielle James,Male,2007-12-29,North West,Katsina,Troublesome,None,Art
c4a531cd-f97f-4994-9f38-df55033ac4d6,SS3 Class D,Janice Proctor,Female,2008-10-09,North West,Gombe,Unactive,None,Science
08942176-fe99-4f69-bcd4-99753f46057b,SS1 Class C,Nicolas Davis,Female,2009-07-25,North Central,Katsina,Active,None,Science
790b185c-355c-4a9c-bb6b-f1dcaa7f7e06,SS3 Class C,Tyrone Mayer,Female,2010-05-14,North West,Bayelsa,Highly active,None,Art
0accb23c-ba6d-4ed8-a110-e887289ac251,SS2 Class D,Krista Martinez,Female,2008-07-28,North West,Ebonyi,Highly active,None,Science
32df8d45-4c7f-43bb-a376-0c2d7b31dcdc,SS2 Class F,Anthony Estrada,Female,2008-12-05,South West,Delta,Highly active,Dyslexia,Science
a206527c-3c68-41d6-9ce8-e12ff9287d26,SS3 Class D,Adrian Bauer,Female,2009-02-05,North East,Taraba,Troublesome,None,Science
ca0553a2-6553-415f-9ea1-5b0f95aeb18b,SS2 Class D,Wayne Perkins,Male,2010-07-06,North West,Kaduna,Highly active,None,Science
98a15e4f-b03b-4934-b9ab-56d1b0d515ab,SS3 Class A,Randy Wright,Male,2009-12-06,North East,Ogun,Highly active,Dyslexia,Science
9e5f8273-af9a-4168-9766-17957ffab493,SS3 Class F,Wayne Malone,Female,2007-07-19,North East,FCT,Troublesome,None,Art
a502dc4b-5b03-44d8-8f4d-6c400f5f9707,SS2 Class C,Joshua Rodriguez,Male,2009-08-07,North Central,Kebbi,Unactive,None,Science
fb4f1972-5115-47ee-bb90-908e7ce34563,SS3 Class F,Maria Reed,Male,2010-02-25,North West,Nasarawa,Slightly active,Asthma,Science
31662c94-bbb2-4366-b04f-e1a8e44cbd41,SS1 Class E,James Ramsey,Male,2008-02-04,North Central,Kogi,Unactive,None,Science
7c3cc2bc-0a1b-4bd3-a60e-c813402da0fa,SS3 Class A,Kristin Daniels,Male,2010-07-07,North Central,Kaduna,Troublesome,None,Art
2fc6c4e6-9113-4d7e-b095-26217d76ab58,SS1 Class F,Erica Mcdonald,Female,2008-10-31,South West,Zamfara,Unactive,None,Science
ea1af7d2-9943-46bb-94d3-53a5de1f1619,SS1 Class E,Caitlyn Schmidt,Female,2008-09-04,South South,Imo,Highly active,None,Art
436adb9d-d1c5-4a00-8bb1-3407730ad7de,SS1 Class D,Jordan Parsons,Female,2006-12-21,North West,Gombe,Slightly active,None,Science
2f7f2cd7-bbd0-4e6c-a108-ffcc8186722b,SS1 Class A,Lisa Diaz,Male,2007-05-23,North Central,Nasarawa,Unactive,None,Art
b893b08a-5219-4216-bd21-1daf9ec5405d,SS1 Class D,Walter Fuentes,Female,2006-12-31,South East,Niger,Troublesome,None,Art
7f5f61aa-aee7-47a5-8629-6fbe309b48dd,SS3 Class D,Brittany Campbell,Female,2007-03-13,South South,Niger,Slightly active,None,Art
1c4760a5-5270-4b29-a412-47a268e8f311,SS1 Class C,Matthew Williams,Female,2009-02-27,North Central,Taraba,Unactive,None,Science
df9d3910-2dbb-45bd-a138-e2e6f013a170,SS2 Class B,Brian Lee,Male,2007-02-15,North West,Gombe,Highly active,None,Art
d617b9c0-a449-464f-922d-dab608252b39,SS1 Class A,John Hanson,Male,2007-09-13,North West,Kebbi,Troublesome,Dyslexia,Science
5dc96097-0c90-4028-8185-300d971df5fd,SS3 Class A,Mitchell Smith,Female,2007-11-07,North West,Delta,Troublesome,None,Art
7dccc026-a7df-40b2-b56f-dc0aebc8f6b7,SS1 Class D,Sandra Mcdonald,Male,2010-04-25,North Central,Ebonyi,Unactive,None,Art
8eda6433-5c65-465c-8f8a-0c2ca3900bc0,SS2 Class B,Stephanie Short,Female,2009-09-10,North West,Kebbi,Highly active,None,Science
d2da43ec-0eec-4013-b55b-eaaacb53f0be,SS2 Class F,Kendra Navarro,Male,2007-09-11,North West,Ebonyi,Highly active,Dyslexia,Art
f1d188b9-13f3-4289-8dcc-b05dd59ef0fd,SS2 Class D,Joseph Garcia,Female,2008-07-09,North Central,Sokoto,Slightly active,None,Science
30807a5d-62a5-4eec-881a-f04f3b23feed,SS2 Class E,Matthew Hudson,Female,2008-05-26,South East,Abia,Troublesome,None,Science
bfcb3388-8ef4-474b-adcc-4095f28f9444,SS3 Class D,Nichole Miranda,Male,2007-09-23,South West,Imo,Highly active,None,Art
756eb67d-acab-4b69-9ba3-7cb59399ad15,SS1 Class F,Jessica Garcia,Male,2007-07-05,South East,Taraba,Highly active,None,Science
66cc7376-8cca-4963-ae2e-77a4cadec379,SS3 Class D,Mary Ferguson,Female,2009-01-08,South East,Akwa Ibom,Highly active,Dyslexia,Science
5a31e916-eefb-4a24-b169-3ed5999413cc,SS2 Class A,Krista Shea,Female,2009-07-18,South East,Gombe,Highly active,None,Art
c3a1962d-698f-446d-9f29-0290d8485a54,SS2 Class A,Samantha Morris,Male,2007-06-03,North Central,Delta,Slightly active,None,Art
36c3fe85-8bae-495e-902a-405c3d9ffe59,SS1 Class A,Joshua Garner,Female,2008-01-18,North East,Edo,Highly active,Sickle Cell,Art
728f5897-73d0-46c7-b62e-cf885c29850b,SS1 Class B,April Johnson,Female,2009-03-16,North Central,Ebonyi,Highly active,None,Science
84820c08-042c-45ad-9883-e9b148d3d2ce,SS3 Class F,Steve Smith,Female,2008-12-27,South West,Kwara,Slightly active,Dyslexia,Art
db107e7f-36fe-40b4-b8cd-9122fc0145e1,SS3 Class F,Raymond Harding,Male,2008-07-08,South West,Osun,Slightly active,None,Science
8dbcde5a-eb4a-4de6-86a5-2064d284b528,SS2 Class E,Laura Duncan,Female,2007-10-09,South West,Ebonyi,Unactive,None,Science
5b0c4170-75da-4bbe-89a9-161a18233383,SS2 Class F,Derek Preston,Female,2008-06-15,North East,Jigawa,Slightly active,None,Science
cfa28fb8-4199-422e-bba5-81263ff69f41,SS2 Class F,Kelly Carroll,Female,2008-10-09,South South,Kano,Unactive,None,Art
b93c92d5-13c3-4b5d-bbf8-da9137a9f824,SS1 Class F,John Freeman,Male,2008-02-05,South South,Osun,Unactive,Dyslexia,Science
9383f86d-b3ed-46ed-b089-4de4e6267164,SS2 Class C,Anna May,Female,2008-05-29,North East,Lagos,Slightly active,None,Art
93875413-ceef-4261-bb15-02ea09912f46,SS3 Class A,Richard Weeks,Male,2010-01-03,North West,Imo,Slightly active,None,Science
d13032db-e13a-44ca-9911-f42e559a8f54,SS3 Class A,Timothy Martinez,Male,2006-11-11,South East,Osun,Highly active,None,Science
a71c8948-bf67-4e42-ba0a-2b59c5384872,SS3 Class B,Tanya Walters,Male,2007-06-11,South East,Jigawa,Troublesome,None,Science
4e0648d0-0ddb-445b-a1ea-aa65a1d770ea,SS1 Class C,Emma Cunningham,Male,2010-04-23,North West,Katsina,Slightly active,None,Art
388629ff-b2a0-4778-809d-644453ab3cce,SS3 Class D,Michael Osborn,Female,2010-10-05,North West,Osun,Slightly active,Dyslexia,Science
985a9548-c0ba-42a4-b213-e7ccf89617fa,SS2 Class C,Ann Reynolds,Female,2008-03-14,South South,Ekiti,Highly active,None,Science
21d72432-25e4-4403-a4f2-502ec94f6ed3,SS1 Class F,John Mcgee,Female,2008-03-23,North West,Lagos,Unactive,None,Science
15c7bc83-4336-4fe5-a631-66a78c53b74c,SS1 Class F,Jeffrey Wolfe,Female,2007-08-24,North East,Akwa Ibom,Slightly active,None,Science
8f2e08d3-7b1d-4ca3-a286-e3f8c31496ea,SS3 Class D,James Duncan,Male,2008-09-21,South West,Kogi,Unactive,Dyslexia,Science
bc54b8c1-ff40-4dcc-9db1-f7f98fa8ae34,SS2 Class E,Dana Adams,Female,2007-03-22,South East,Niger,Active,None,Science
ec94503e-af4a-4cdd-92cb-1ae06e18c9b3,SS1 Class A,Ashley Gutierrez,Male,2010-10-09,South East,Bauchi,Unactive,None,Science
521be8c2-30c3-4f8a-992a-b43d5d822e3a,SS3 Class A,Matthew Carrillo,Male,2008-06-26,South South,Taraba,Slightly active,Dyslexia,Science
9dc0a8b5-5987-438a-bcd6-c18e2b54500d,SS1 Class D,Rebekah Hanson,Female,2008-01-03,South West,Lagos,Active,None,Art
d173b70b-ec99-4c80-8b7d-185670c23600,SS1 Class E,Michael Moore,Male,2007-05-07,North West,Gombe,Active,None,Science
1cc464ed-15f7-4f61-9a4e-c04cba7e1b86,SS1 Class C,Dana Oliver,Male,2007-06-16,North East,Osun,Active,Ulcer,Art
d1f44c8d-d51b-4974-9e66-8dd025ce2a21,SS1 Class F,Greg Brock,Female,2008-07-03,North Central,Ogun,Troublesome,None,Science
05d2d205-789f-4d96-b337-3c2f4e1c3762,SS2 Class F,Patrick Lewis,Male,2010-02-17,North West,FCT,Highly active,None,Science
4237692a-c017-466e-85f4-c0a28be27516,SS2 Class E,Lisa Gay,Female,2010-05-08,South East,Zamfara,Troublesome,None,Science
04b51c12-ab13-4032-b2e1-9f66b1f02ea8,SS1 Class A,Taylor Rose,Female,2008-01-07,South East,Lagos,Slightly active,None,Art
48b51c88-0f63-4f4a-ab9a-118e4165964c,SS3 Class C,Michael Nelson,Male,2010-05-12,South South,Kogi,Troublesome,Dyslexia,Science
0222305d-f1f7-4605-a79e-36267707ac0e,SS3 Class C,Matthew Alvarado,Female,2008-04-10,South East,Adamawa,Active,None,Art
dd419a67-5c37-4254-a8fc-5690e9b1c4a1,SS3 Class C,Eduardo Ware,Male,2007-03-17,South West,Edo,Unactive,None,Science
6175a257-fad3-444c-bb2d-ddc962f32fae,SS1 Class D,Michelle Mckee,Male,2007-06-15,North Central,Imo,Slightly active,Dyslexia,Art
88145bde-98db-4732-9de4-d1947c12d198,SS1 Class C,Cristian Rasmussen,Male,2007-10-13,South East,Akwa Ibom,Troublesome,None,Art
05804493-b664-4199-ad25-459e8f8937fa,SS1 Class E,Thomas Torres,Female,2009-11-12,South South,Edo,Unactive,None,Science
28317f0d-be90-43fb-a4b5-d9a57d6c3d2a,SS2 Class D,Michael Kelly,Male,2007-07-15,South South,Osun,Highly active,None,Art
fa6e3743-fef9-4d57-bc77-ea4a4d654036,SS3 Class B,Desiree Brown,Male,2008-09-21,North Central,Bayelsa,Highly active,None,Science
e3f16406-631d-4c8b-a0f0-fe7941f74651,SS1 Class F,Dr. Terry Avery MD,Male,2007-12-31,North East,Akwa Ibom,Highly active,None,Science
a82cae18-6491-482b-a5ad-481d577f4c16,SS1 Class C,Nicholas Meyer,Male,2010-02-11,South East,Enugu,Slightly active,Asthma,Science
a0226155-df69-4d17-9cc9-6aedad9112c5,SS1 Class F,Jennifer Berry,Female,2010-01-13,North West,FCT,Troublesome,None,Art
e8e46b31-4ff8-4111-b875-1fd46d2ccf42,SS3 Class F,Joann Anderson,Female,2006-12-03,North Central,Kwara,Active,None,Science
8a962a11-94be-4d9f-a379-c05fa7087280,SS3 Class D,Christina Taylor,Male,2010-01-04,North West,Bauchi,Troublesome,None,Art
86181db2-e60d-4a94-b483-d162b043a39a,SS2 Class A,Jessica Stout,Male,2008-12-26,North Central,Jigawa,Active,None,Art
eedb0ce5-a7fe-4dcd-a528-b516c521ff2e,SS3 Class E,Brooke Jones,Female,2008-09-11,North Central,Benue,Unactive,None,Art
1e4ea133-b82d-40de-b2d7-8d5388702ae7,SS2 Class F,Ryan Thomas,Female,2007-09-17,South South,Kebbi,Troublesome,None,Art
e15052f3-5195-4000-83f3-8c8c078c3875,SS2 Class E,Tonya Turner,Female,2009-05-10,North West,Bauchi,Troublesome,None,Science
e4e5b5b0-d25a-4576-af0b-743ebee04762,SS2 Class C,Nancy Hernandez,Female,2010-04-16,South East,Niger,Slightly active,None,Science
2f4b8be8-21ac-4db5-9b55-5f6d301c6abf,SS2 Class B,William Jensen,Male,2008-03-21,South East,Sokoto,Active,None,Art
3b1d0181-9cc3-41f5-9129-bc759b08e5a8,SS1 Class C,Crystal Johnson,Male,2009-12-06,North Central,Oyo,Troublesome,None,Art
7a029a6d-c7a2-4171-b02a-06ee14588063,SS1 Class E,Ryan Harrison,Male,2007-08-06,North Central,Abia,Active,None,Science
da252795-2f19-4516-9fbb-cda5a64a1fe8,SS3 Class B,John Martin,Female,2007-05-27,North Central,Bauchi,Active,None,Art
c3b8d179-6899-4c84-8840-323439ed0800,SS1 Class A,Tammy Clements,Male,2007-01-04,South East,Zamfara,Unactive,Sickle Cell,Art
fcfd8547-abdc-40da-be0b-bddd38f95001,SS3 Class A,Daniel Thompson,Female,2008-06-11,South East,Cross River,Troublesome,Dyslexia,Art
ddfc2a92-7074-4eb3-bc52-17ccf4672866,SS1 Class E,Melissa Delacruz,Male,2010-04-09,North East,Sokoto,Slightly active,None,Science
67a55936-6d74-4a0b-bf2d-39c8e338e579,SS2 Class A,Lisa Holloway,Male,2010-03-19,South West,Abia,Highly active,Dyslexia,Science
9c8b9550-64e7-4f9a-901a-0ccfb85f164b,SS2 Class A,Laura Herrera,Male,2009-03-10,South East,Yobe,Slightly active,None,Science
c9739495-b440-4852-a033-500ea43262b3,SS2 Class B,Brian Bryant,Female,2009-12-06,South West,Osun,Troublesome,Dyslexia,Art
feef21f8-e0b6-4f90-8adb-c4ffe0b55615,SS3 Class D,Joshua Terrell,Female,2007-08-11,South West,Rivers,Highly active,None,Art
8420e0d8-632c-417e-8ec5-7d470a0c64e5,SS1 Class C,Tonya Lee,Male,2007-01-06,North West,Kano,Troublesome,None,Art
4df742ae-e267-412b-a5e5-f13f70869a45,SS1 Class E,Donna Jackson,Male,2007-06-25,North East,Borno,Active,None,Science
0df6c527-eb45-4c38-9cf6-5e334b5f174b,SS1 Class E,Stephanie Ford,Male,2009-11-13,South South,Rivers,Troublesome,None,Art
b8ff615c-1727-40fa-b3a2-7c7ba566e884,SS2 Class C,Catherine Richards,Female,2008-11-05,North West,Ebonyi,Unactive,Dyslexia,Art
22a37556-8be1-4610-b234-8948e4f2ae4c,SS3 Class A,Frank Johnson,Female,2010-04-15,South West,Akwa Ibom,Troublesome,Ulcer,Art
b66f3507-e588-4999-971e-ea3974246baa,SS2 Class A,Sonya Davis,Female,2008-02-17,South East,Bauchi,Unactive,None,Science
e83bcc84-a609-4ad0-b114-64aa52f69081,SS3 Class A,Carly Quinn,Female,2007-11-22,North East,Kwara,Highly active,None,Science
730bc657-b4cb-4613-9d39-e9c217584f23,SS2 Class C,Angela Zimmerman,Female,2008-01-16,North East,Jigawa,Unactive,Dyslexia,Science
82fc9294-f9a6-4522-8a83-5709ba146757,SS1 Class F,Caitlin Pierce,Female,2006-12-05,North West,Anambra,Active,None,Science
e98965f2-2bbf-4e35-84ac-b57d0b3d6dc9,SS1 Class E,Seth Huffman,Female,2010-03-08,South West,Borno,Slightly active,Dyslexia,Science
2dca365a-2504-4d28-9e6a-e4592980f6ff,SS2 Class F,Amber Parker,Male,2009-01-05,South West,Imo,Unactive,None,Science
723dfacd-f601-4005-84c4-f69fbaebe15d,SS2 Class F,Christopher Roach,Female,2008-12-25,South South,Oyo,Slightly active,Dyslexia,Art
9f601d17-00e7-4824-b3ee-16e7f5defeba,SS1 Class E,Alexandria Jimenez,Male,2010-03-03,South West,Ogun,Unactive,Dyslexia,Art
0178de26-ceb5-47ac-8b22-e4457fa70485,SS1 Class F,Katherine Robinson,Female,2008-07-20,North West,Kano,Active,Dyslexia,Art
68ffae17-7428-4491-b9c8-42cba8d3110e,SS1 Class C,Kyle Smith,Male,2008-09-26,South East,Yobe,Active,None,Art
9ea8fcb1-4732-48c9-8c1e-9464e1d5c0dc,SS2 Class A,Samantha Clark,Male,2010-05-27,North West,Oyo,Troublesome,Dyslexia,Art
a73d2746-0e18-4b96-a5f4-1dd62f51ac6e,SS3 Class F,Charles Johnson,Female,2008-04-14,North East,Akwa Ibom,Active,None,Art
4c66aa4d-9a70-4a8a-9688-1d3e93fde248,SS3 Class C,Brandon Rodriguez,Female,2009-02-23,South South,Oyo,Unactive,None,Art
ac0e1f71-294d-43ed-ada1-afdafe656dcc,SS3 Class C,Matthew Graves,Female,2009-04-10,South East,Abia,Troublesome,None,Art
2d6b5953-8fea-484e-898c-fd4892811c92,SS3 Class E,Nicole Ward,Male,2008-03-20,South West,Katsina,Active,Sickle Cell,Science
4c9e903a-c4bd-438e-97d7-1fc0092cd030,SS1 Class F,Steven Wilkins,Male,2007-07-30,South East,Edo,Active,None,Science
8cebac57-d7e3-43cf-ad65-1847c2294116,SS2 Class F,John Martinez,Female,2009-04-07,South West,Oyo,Slightly active,None,Science
86eced99-5447-4290-8640-4b2adc0228af,SS2 Class D,Daniel Clark,Female,2008-12-05,North East,Zamfara,Slightly active,Asthma,Science
bacf7cfc-9245-4cc4-9bfb-3b3d0ee52f63,SS3 Class B,Kendra Miller,Male,2007-12-03,South West,Lagos,Troublesome,None,Science
ef13864b-9ad2-4b72-b04b-a584b95cec2d,SS1 Class B,Michelle Simmons,Male,2009-07-03,North East,Enugu,Highly active,None,Art
86800a0b-4279-4490-9105-64f9d90949aa,SS1 Class E,Lisa Ho,Female,2009-06-20,South West,Nasarawa,Slightly active,None,Science
850b7073-7f13-4e67-9008-cdc99d421bae,SS1 Class F,Kathleen Morton,Female,2010-01-17,North East,Zamfara,Slightly active,None,Science
b565f64e-3b93-453f-9c02-040de237c877,SS2 Class E,Cory Wilson,Male,2010-05-04,North Central,Abia,Troublesome,Asthma,Art
1e30614f-cbf6-4a23-a01e-31f57702beba,SS2 Class D,Christine Gilbert,Female,2010-04-03,South East,Katsina,Slightly active,Sickle Cell,Science
557368cf-0ba5-4050-a9fe-99a96a25542e,SS1 Class E,Robert Lewis,Male,2007-05-19,North West,Niger,Slightly active,None,Art
4818b004-b0a4-4557-b381-001fa3ff8fd2,SS1 Class B,Barry Evans,Male,2008-03-23,North East,Ondo,Highly active,None,Art
0191d19d-c45c-4fbb-92ec-ac278ccc617e,SS1 Class A,Gary Foster,Female,2008-08-31,South South,Delta,Slightly active,None,Art
07743c94-f5c9-4459-9db1-bd5e91a4d796,SS2 Class E,Cheyenne Bass,Female,2010-07-19,South West,Benue,Slightly active,None,Science
ea89a979-7aa6-46ea-ac27-3009ec1a86d3,SS3 Class A,Andrew Taylor,Male,2008-11-03,South South,Nasarawa,Slightly active,None,Science
e45def26-75eb-4e8f-a090-360d27c7655a,SS3 Class C,Stephanie Ford,Male,2009-02-04,South South,Kano,Troublesome,None,Science
be1a070f-ed83-44c8-a9f8-d3e4d06d3943,SS3 Class C,Joseph Cunningham,Female,2009-12-22,South West,Taraba,Slightly active,None,Art
892fca69-8e20-47e1-90c4-cb4bad9e5c1e,SS2 Class E,Kenneth Rivera,Female,2009-07-05,North East,FCT,Slightly active,None,Science
5a853cd8-cbb8-4be0-a355-e636ea8b31f5,SS2 Class F,Chase Pittman,Male,2008-05-30,South East,Abia,Active,Dyslexia,Art
a06303ca-600f-479c-bbce-708756d2b14d,SS3 Class A,Carol Obrien,Female,2009-01-29,South South,Enugu,Highly active,Asthma,Art
dd56030e-1de9-47a2-985e-7e892ff8107a,SS2 Class A,Elizabeth Hodge,Female,2008-08-16,South East,Cross River,Slightly active,None,Science
69f35b2d-4580-4ac2-8818-c965b5b81351,SS2 Class A,Shawn Watson,Male,2008-05-10,South South,Taraba,Active,None,Art
3754f16f-4d79-432c-b362-d408d4575305,SS3 Class F,Carrie Brooks,Male,2007-03-05,South West,Abia,Slightly active,None,Science
e9d18ec2-33bc-48a9-871d-45640992b886,SS1 Class E,Jonathan Lloyd,Male,2009-10-01,North East,Ondo,Troublesome,None,Art
30b1b67b-2771-4422-8003-8f26e7ab2ef7,SS2 Class F,John Russo,Male,2010-08-14,South West,Nasarawa,Active,None,Science
24aefbea-53cc-4b95-8689-58364f73ab1c,SS2 Class A,Annette Hendrix,Male,2010-09-04,South South,Taraba,Active,None,Science
21f9c072-fe22-4ba1-ad3d-581e84222f58,SS3 Class F,Andrew Hughes,Male,2008-07-30,North West,Cross River,Active,Dyslexia,Science
010d583f-1da7-4d69-85b8-64d4dd643387,SS2 Class C,Andrew Charles,Male,2008-07-06,North East,Zamfara,Troublesome,None,Science
77852ddb-5552-4a3c-964a-9b18df3334c6,SS3 Class E,Ashley Miranda,Female,2007-09-21,South East,Nasarawa,Highly active,None,Science
93daf60d-05c1-4422-8ffe-bdfdbedcacb7,SS1 Class D,Margaret Clark,Male,2010-03-18,North West,Yobe,Troublesome,Epilepsy,Art
46d28109-495c-4ac8-b14a-abdd33579b27,SS3 Class A,Patricia Lambert,Male,2007-01-01,North Central,Yobe,Unactive,None,Science
460d113d-2851-48be-a639-e21445ccaa93,SS3 Class A,Tyler Castro,Male,2010-02-03,North West,Zamfara,Highly active,None,Art
59ae7302-8ae3-497e-b4e2-41421a354475,SS1 Class A,Denise Harding,Male,2008-04-02,North West,Zamfara,Active,None,Science
3eacdb28-92f7-4993-8884-3b5bcdd3214c,SS2 Class B,Eric Mcclain,Male,2009-03-19,South East,Kaduna,Highly active,None,Art
214c87b1-0cfc-4420-b192-e4438a6342ca,SS2 Class C,Steven Williams,Female,2010-04-06,South West,Imo,Highly active,None,Art
6d2cdbf9-160b-4ed4-8dc5-d42e6233960a,SS1 Class C,Michael Vance,Male,2008-11-09,South West,Rivers,Slightly active,Dyslexia,Art
b3099e0d-b0ac-4677-960f-8680a124fdb2,SS1 Class D,Henry Cook,Male,2007-08-30,North West,Akwa Ibom,Unactive,None,Art
abbe274a-c226-4b53-b680-873b32b9c542,SS1 Class D,Angela Livingston,Male,2008-01-01,South East,Oyo,Slightly active,None,Science
21bd55eb-915a-43c0-b737-cfb5c3b1927b,SS2 Class B,Robert Hale,Male,2008-11-02,South West,Ekiti,Slightly active,None,Art
af39f2ce-4f75-445a-b4a1-2a0d18e63a55,SS1 Class F,Pamela Ruiz,Female,2006-10-12,North West,Ondo,Troublesome,None,Art
dc70ce22-24ca-41b8-b94a-97fdf28bf846,SS3 Class E,Deanna Cox,Male,2010-02-06,South West,Abia,Slightly active,Epilepsy,Art
aa4946f4-ead1-4758-b319-f18d2ef03a1b,SS1 Class B,Scott Nguyen,Male,2010-03-04,North East,Jigawa,Active,None,Art
79af8348-10bb-460d-87bf-63ee7ccd3dc0,SS3 Class C,John Singleton,Male,2008-06-14,North West,Ondo,Slightly active,Sickle Cell,Art
9abc9859-593e-4c83-8497-d0a8484204d5,SS1 Class B,Katie Sullivan,Male,2009-04-03,North Central,Delta,Active,Sickle Cell,Science
536c32d0-1b63-405f-8bf8-5149b6da99cd,SS2 Class E,Andrea Turner,Female,2009-10-08,South East,Ebonyi,Active,None,Science
