Student_ID,Class_ID,Name,Gender,Date_of_Birth,State of Origin,engagement_in_class,health_condition,Class Spec
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,SS1 Class E,"Dada, Chidiebele",Male,2010-05-04,Benue,Slightly active,None,Art
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,SS1 Class F,"Olanrewaju, Ɗanjuma",Male,2007-06-23,Bayelsa,Unactive,Dyslexia,Art
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,SS2 Class F,"Chinedu, Azubuike",Male,2009-05-11,Ondo,Highly active,None,Art
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,SS3 Class A,"Uche, Idowu",Female,2008-08-26,Benue,Highly active,Dyslexia,Science
24eeb4a6-c145-45c7-9d98-6115f05eeefe,SS3 Class B,"Fumnanya, Ɗanlami",Female,2008-11-15,Gombe,Unactive,None,Science
66c14dca-8255-4a61-9a3b-031932f57510,SS3 Class F,"Fumnanya, Uduak",Male,2010-04-10,Kwara,Slightly active,None,Art
09f64405-0b99-4034-8a4e-255280051b10,SS2 Class F,"Kayode, Okonkwo",Female,2009-01-04,Yobe,Unactive,Dyslexia,Science
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,SS2 Class C,"Dayo, Oghenekaro",Female,2010-07-07,Bayelsa,Active,None,Science
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,SS3 Class E,"Muhammadu, Emeka",Male,2008-12-27,Enugu,Active,None,Art
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,SS3 Class A,"Chidiebube, Akpan",Male,2010-05-25,Bauchi,Highly active,None,Art
518b2f21-9cf2-4859-ae6e-2e7253f591dc,SS2 Class B,"Olumide, Adebowale",Female,2010-03-21,Kogi,Slightly active,None,Science
9dd2f9de-fd98-4e33-a498-abe92999bbef,SS2 Class B,"Ayodele, Onyebuchi",Male,2009-06-21,FCT,Troublesome,Dyslexia,Art
97fe56c5-4c9a-4f24-97b4-c294bd44089d,SS2 Class C,"Adeola, Segun",Male,2009-12-10,Delta,Highly active,Sickle Cell,Science
827c9f8c-d40a-45e9-81df-6517561c9210,SS1 Class A,"Oluwasegun, Kelechi",Male,2008-11-15,Kano,Slightly active,None,Art
901bcdef-b56f-48ce-bd66-971e88476c56,SS3 Class F,"Bamidele, Okoro",Female,2010-09-07,Nasarawa,Highly active,None,Art
044251db-d0d4-4a67-b992-8faa4cbf131d,SS2 Class C,"Ifiok, Oluwatoyin",Male,2010-08-03,Anambra,Unactive,Dyslexia,Science
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,SS2 Class F,"Onyebuchi, Rabiu",Male,2010-10-03,Kogi,Slightly active,None,Art
4ec3f970-956d-40e4-aaa2-6216fada98f5,SS1 Class B,"Olalekan, Ikenna",Male,2007-02-27,Kebbi,Active,None,Art
df41e335-b9ae-48e4-a615-99c8cbf81f86,SS2 Class E,"Olusegun, Ikenna",Female,2007-12-11,Kano,Unactive,None,Art
98cf1188-06d2-4913-a117-3719b023a0ea,SS2 Class D,"Uzochi, Ejiro",Male,2006-10-22,Cross River,Troublesome,None,Art
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,SS3 Class E,"Efemena, Olujimi",Male,2007-04-09,Ondo,Unactive,None,Science
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,SS2 Class A,"Adeola, Ade",Male,2007-03-27,Zamfara,Unactive,None,Art
0d259caa-b8ad-4d87-ba40-45dd93dfd907,SS2 Class A,"Otobong, Kelechi",Male,2007-06-17,Bauchi,Unactive,Dyslexia,Art
86341718-2ba6-4db3-bafe-b1149561c813,SS1 Class C,"Chinweike, Ndidi",Male,2010-09-21,Adamawa,Active,None,Art
c64c9647-9ea7-417c-b89f-7039a107cc46,SS3 Class E,"Bamidele, Ɗanjuma",Male,2007-05-31,Borno,Slightly active,None,Art
d25864f2-25d4-40fc-a154-2765d756ba9c,SS2 Class B,"Ifeanyi, Adegoke",Female,2008-04-23,Imo,Slightly active,None,Art
9293f705-0815-4147-be00-980eae441e21,SS2 Class A,"Haruna, Olukayode",Female,2009-12-25,Jigawa,Slightly active,None,Science
30d73df7-1c22-4cea-b355-56a5f2bd92f2,SS1 Class C,"Inyene, Akuchi",Female,2010-01-16,Anambra,Highly active,Dyslexia,Science
6b352f85-504e-4687-b0e7-e75604d9145e,SS3 Class A,"Ayotunde, Oluwasegun",Male,2008-06-22,Kwara,Unactive,None,Science
34323ec6-b0c4-401c-a9b7-c0fa26c432f6,SS1 Class F,"Onyekachi, Ikenna",Female,2007-12-05,Nasarawa,Slightly active,Dyslexia,Science
9c89d374-c664-45a7-8077-3e33690e7e62,SS2 Class F,"Ogochukwu, Tochukwu",Female,2010-06-29,Sokoto,Active,Dyslexia,Art
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,SS2 Class F,"Oluwafemi, Chukwudi",Male,2008-02-02,Niger,Highly active,Dyslexia,Science
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,SS3 Class E,"Inyene, Segun",Female,2010-06-02,Kwara,Slightly active,Dyslexia,Science
8f964685-3514-4890-84c8-6c4623595fa4,SS3 Class C,"Ogochukwu, Iniobong",Male,2007-11-23,Kwara,Highly active,Ulcer,Art
7a768555-a987-4218-bf84-faef5336723b,SS2 Class E,"Chijioke, Chinweike",Male,2010-08-26,Plateau,Active,None,Art
f4e95734-5052-4700-a077-96a38685abaa,SS3 Class C,"Rabiu, Ayokunle",Female,2010-04-12,Kwara,Highly active,None,Science
887b03e5-e980-4808-b5ac-824c2c55aef7,SS3 Class E,"Hamisu, Ejiro",Male,2008-06-20,Kebbi,Slightly active,Dyslexia,Science
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,SS3 Class F,"Afolabi, Oluwafemi",Female,2008-08-21,Imo,Active,Asthma,Art
ae455cc6-b88e-430f-9e1e-994ac5a11f5c,SS2 Class C,"Kayode, Ikechukwu",Male,2010-08-07,Kaduna,Troublesome,None,Science
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,SS3 Class A,"Bamidele, Okonkwo",Male,2009-09-25,Benue,Unactive,Asthma,Art
f5141058-3138-4975-bbf3-3a349c2dfa97,SS3 Class C,"Chibuzo, Ekenedilichukwu",Male,2007-11-24,Ogun,Active,None,Science
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,SS2 Class F,"Chimezie, Ejiroghene",Female,2008-07-09,Gombe,Slightly active,None,Art
fb756923-f910-4bb3-b105-32523990e2c9,SS1 Class B,"Oluwaseun, Chukwuebuka",Male,2007-03-17,Oyo,Troublesome,None,Art
b4746349-49fc-4cd8-856b-ad4c4c3077c4,SS2 Class D,"Olumide, Iniobong",Male,2009-05-27,Taraba,Active,None,Science
7d2f4e58-b47a-4c5b-b0b3-901535102852,SS2 Class E,"Adekunle, Chidiegwu",Female,2007-03-04,Delta,Slightly active,Dyslexia,Art
8f7c1d59-594b-4a3a-bad4-65a15129950d,SS3 Class B,"Ese, Lanre",Female,2008-12-27,Kaduna,Troublesome,None,Science
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,SS2 Class E,"Abiola, Olufemi",Female,2009-11-11,FCT,Highly active,None,Art
92cf6021-1f33-442d-89ac-908746015028,SS1 Class D,"Itoro, Chikere",Male,2007-11-14,Sokoto,Highly active,Dyslexia,Art
e5508ea2-6133-434d-8b0e-8eb1ad371d9e,SS1 Class F,"Obi, Ɗanjuma",Male,2008-09-15,Benue,Troublesome,None,Art
585abefb-d181-4f77-a500-1423faebcd19,SS1 Class E,"Ufuoma, Ekenedilichukwu",Female,2008-08-26,FCT,Unactive,None,Science
257f7595-cdfb-4db9-85e7-8b23f4613f09,SS1 Class B,"Oluwatoyin, Ime",Female,2010-09-22,Nasarawa,Active,None,Science
f48f709c-49a2-4441-8ac4-de854a5b1aff,SS3 Class B,"Tochukwu, Chikelu",Male,2008-01-10,Yobe,Active,None,Art
ec8be537-58ab-4778-943b-45e3b6d1f6bb,SS1 Class E,"Adekunle, Balarabe",Male,2008-08-10,Benue,Active,None,Science
bf519362-41a6-4fed-a7ed-c8d8713f8f8c,SS2 Class F,"Oghenekevwe, Chinedu",Female,2009-07-21,Kebbi,Highly active,None,Science
d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,SS2 Class F,"Ifiok, Musa",Male,2009-02-23,FCT,Troublesome,None,Art
8fe069b6-eeda-4802-8568-f42689e03e22,SS1 Class D,"Ademola, Babatunde",Male,2009-04-21,Niger,Active,None,Science
1bf645f6-2324-4211-8588-fc1bb2384849,SS2 Class A,"Chinonso, Efe",Female,2009-06-23,Bauchi,Slightly active,None,Science
3d4196fe-963a-4617-bdab-07e79d9d028e,SS1 Class C,"Chisom, Adeola",Male,2006-11-04,Kaduna,Highly active,Dyslexia,Science
e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,SS2 Class D,"Ejiroghene, Olalekan",Female,2007-09-07,Sokoto,Slightly active,None,Art
3b9b2d45-a350-45e4-b9c5-9df987f255d6,SS1 Class C,"Chimezie, Ifiok",Male,2008-10-29,Kano,Slightly active,None,Science
548e1f6b-69ce-4e4e-99a6-92c90d700ea4,SS2 Class C,"Chuks, Enitan",Female,2010-06-21,Bayelsa,Unactive,None,Art
ae62990c-19bd-4f93-b8ef-7666b7a4c719,SS3 Class D,"Ikechukwu, Abioye",Female,2006-11-20,Bauchi,Troublesome,None,Science
f6eab3a0-0153-4221-a331-0a28c550eca8,SS3 Class A,"Taiwo, Tunde",Female,2008-05-05,Rivers,Unactive,None,Art
286ed390-edd9-4a1a-ba58-5b278ce3e7c3,SS3 Class C,"Oluwaseun, Folami",Female,2007-08-08,Nasarawa,Unactive,None,Science
e1721c83-ef5e-4376-a723-fb72682b163a,SS1 Class F,"Oghenero, Eseoghene",Female,2009-07-27,Yobe,Active,None,Science
a689b424-7a3a-40e1-b9c7-73a0e0decc3d,SS2 Class D,"Emeka, Salisu",Female,2010-01-04,Jigawa,Slightly active,None,Science
4988e418-f6c3-4218-8183-6315330f8be1,SS2 Class E,"Uche, Enitan",Female,2008-01-18,Bayelsa,Active,None,Art
0f25477d-a559-40e7-8910-fade52380bf2,SS2 Class C,"Aminu, Chijindum",Male,2009-01-01,Gombe,Troublesome,Dyslexia,Science
a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,SS1 Class C,"Chidiebere, Tochukwu",Female,2009-11-29,Sokoto,Highly active,Dyslexia,Science
bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,SS2 Class E,"Chi, Ekenedilichukwu",Female,2009-07-31,Adamawa,Highly active,None,Art
098c60b3-efc9-409e-99af-6e09b91e3d6e,SS1 Class E,"Olumide, Olamilekan",Female,2006-12-30,Zamfara,Slightly active,None,Art
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,SS1 Class E,"Alaba, Akachi",Male,2007-04-16,Edo,Active,Dyslexia,Science
ef158d5b-2d00-4d05-966d-4627e1dace6a,SS2 Class D,"Lawali, Ekenedilichukwu",Female,2008-12-20,Bayelsa,Highly active,None,Science
d61169a1-ff46-46bf-894d-916deb6d2fed,SS3 Class B,"Ugochukwu, Ade",Female,2007-03-20,Abia,Troublesome,None,Art
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,SS2 Class A,"Musa, Olanrewaju",Female,2006-11-17,Katsina,Troublesome,None,Art
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,SS2 Class D,"Chinonso, Okorie",Female,2008-10-29,Taraba,Troublesome,None,Art
0997623a-e072-4d96-8a1a-81f5ed10f004,SS2 Class A,"Aliyu, Okorie",Female,2010-02-28,Ebonyi,Unactive,None,Science
9a4ffc0c-9165-42ed-8c63-6e95025f5543,SS1 Class C,"Usman, Haruna",Male,2010-09-18,Rivers,Unactive,Dyslexia,Science
55c551fc-fba5-4cc8-adaf-37661b780ede,SS3 Class C,"Onyeka, Chukwuebuka",Female,2009-11-09,Borno,Slightly active,Dyslexia,Art
a42d0cd7-fd35-4f6a-b450-388748d90846,SS3 Class F,"Adebayo, Okechukwu",Female,2007-08-28,Ekiti,Highly active,None,Science
e3a68a70-7e71-4b55-8639-bd418b15bd94,SS1 Class D,"Onyeka, Chimezie",Male,2007-11-24,Katsina,Slightly active,None,Science
811414f8-d9df-4d0e-a25a-ed6cf0458043,SS1 Class F,"Ayokunle, Rabiu",Male,2008-01-20,Anambra,Slightly active,None,Art
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,SS3 Class C,"Nonso, Ugochukwu",Male,2010-09-25,Nasarawa,Unactive,None,Science
bb2aa146-2999-494c-94a7-b69b1cd66b09,SS1 Class D,"Chisom, Okoro",Female,2010-06-03,Oyo,Unactive,Dyslexia,Art
b7f60cdf-41dc-4c60-a5f6-0735757b6b29,SS3 Class E,"Lanre, Oluwaseyi",Female,2007-10-30,Taraba,Highly active,Asthma,Art
564cfbd2-bc92-4d81-839b-058c2faabe0b,SS1 Class B,"Ola, Chigozie",Female,2007-08-13,Akwa Ibom,Active,None,Art
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,SS2 Class D,"Chizoba, Babatunde",Male,2009-10-12,Kogi,Slightly active,None,Art
9c678393-2ced-4c0d-b173-04b5c1dd484a,SS1 Class C,"Onyebuchi, Chibuzo",Male,2009-10-18,Plateau,Slightly active,Sickle Cell,Science
67ce378f-e5a4-483b-a383-889adb2c6ac8,SS3 Class B,"Usman, Alhaji",Male,2007-12-23,Niger,Highly active,None,Art
53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,SS1 Class E,"Tunde, Bukar",Male,2007-10-29,Gombe,Highly active,None,Art
186b2880-ab54-4a15-a69d-01ff1634725b,SS1 Class B,"Okafor, Ejiro",Male,2010-07-01,Kogi,Active,None,Art
7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,SS2 Class E,"Ayokunle, Ebuka",Male,2008-03-21,Taraba,Unactive,None,Art
01bf9e73-3f80-4385-af92-40b652d78f10,SS2 Class D,"Chigozie, Ayokunle",Male,2007-11-27,Zamfara,Slightly active,Dyslexia,Art
725d4259-3c4b-4eec-a231-ee7342c2d2eb,SS2 Class A,"Chuks, Olusola",Female,2008-03-02,Ogun,Slightly active,Dyslexia,Science
546252e7-f43b-4052-8459-bd6ec0f63229,SS1 Class F,"Mamman, Oni",Male,2009-10-17,Oyo,Slightly active,None,Art
92a81713-b90e-444b-951c-25d54d4c5280,SS3 Class A,"Chidiebele, Lanre",Male,2010-07-22,Ondo,Highly active,None,Art
5c0b9b10-a757-4b10-82f5-25b902ed73ce,SS2 Class F,"Afolabi, Oluwaseun",Female,2009-07-07,Kogi,Unactive,None,Science
aaf407f7-0fe7-4149-bc7e-5368b1594847,SS2 Class F,"Chibueze, Chinonso",Male,2007-07-24,Niger,Slightly active,None,Science
28e333b6-4e8a-4c4b-b724-20411e43fbd2,SS1 Class C,"Ayo, Ayuba",Male,2006-12-28,Ogun,Highly active,None,Art
ec50ace4-80a5-4e65-afa2-855967c96204,SS1 Class C,"Ebuka, Yaƙubu",Male,2008-05-08,Oyo,Troublesome,None,Art
c5144d98-b41c-404f-a346-f415e5267a2b,SS3 Class A,"Ade, Olawale",Female,2007-04-02,Lagos,Active,Dyslexia,Science
a38295d3-1e0e-4546-b0b6-dedf4f9c4027,SS3 Class C,"Olalekan, Chinedu",Female,2009-02-24,Osun,Slightly active,None,Art
5e175b66-4b87-459f-b0cd-7f05ea87855e,SS3 Class B,"Okeke, Ekwueme",Female,2007-10-23,Bauchi,Active,None,Art
f5159494-3818-4fd3-b889-936a9d5817e8,SS3 Class A,"Chika, Ademola",Female,2007-09-16,Kebbi,Active,None,Science
74797b61-2737-4b52-ba6a-210722319050,SS1 Class B,"Chijindum, Ahmadu",Male,2009-07-30,Cross River,Troublesome,None,Art
5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,SS1 Class B,"Ɗanladi, Uduakobong",Female,2010-03-05,Rivers,Unactive,None,Art
e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,SS2 Class F,"Oni, Dayo",Female,2006-11-18,Gombe,Unactive,None,Science
cd4f8b2b-899a-4252-81e1-b94a78883058,SS3 Class D,"Iniobong, Chima",Male,2007-08-01,Ekiti,Slightly active,None,Science
c3093b6e-37e9-42e2-935a-c07aaa0217d0,SS3 Class C,"Chibuike, Adisa",Female,2010-01-17,Taraba,Active,Dyslexia,Science
98874bfe-c136-4c65-ae2a-e3413f59e4f2,SS1 Class E,"Olamilekan, Chikere",Female,2007-08-13,Anambra,Troublesome,None,Science
86879aa9-14f5-43d0-8991-2032df85c777,SS3 Class E,"Chidike, Chidiebere",Male,2010-09-30,Bayelsa,Slightly active,Dyslexia,Science
5c9deee0-b42a-4456-8736-5a84725e134d,SS3 Class F,"Enyinnaya, Olamilekan",Male,2007-06-19,Gombe,Slightly active,None,Art
1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,SS1 Class E,"Bello, Shehu",Male,2008-10-28,Sokoto,Unactive,None,Art
e723ada3-8c32-4db2-942a-895e0fcf601f,SS2 Class B,"Babatunde, Ayodele",Male,2007-12-03,Kogi,Unactive,Dyslexia,Art
89628f6e-929c-43b3-b3c0-8bf18167999f,SS1 Class E,"Abidemi, Ayuba",Male,2007-12-03,Kaduna,Slightly active,Dyslexia,Art
dabf984e-53ff-4461-aa1f-1b61265cb9d9,SS1 Class F,"Ikechukwu, Chimezie",Female,2010-04-01,Akwa Ibom,Highly active,None,Science
ae27d432-1dc1-47eb-b11c-767385351a69,SS2 Class D,"Chuks, Enitan",Male,2010-04-03,Akwa Ibom,Troublesome,None,Art
7d23d479-9549-4a82-b787-ef8d3495311e,SS2 Class D,"Chiemeka, Eseoghene",Female,2007-07-12,Yobe,Highly active,None,Art
720b274b-82a7-4586-a61d-9cde1747f387,SS2 Class A,"Salisu, Umukoro",Female,2009-05-03,Rivers,Highly active,None,Science
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,SS3 Class A,"Olusola, Ɗanjuma",Female,2007-03-25,Bauchi,Active,None,Science
905c7bdd-74f0-4eae-aa59-43ce836435e3,SS3 Class B,"Olamilekan, Ufuoma",Female,2007-09-03,Plateau,Unactive,None,Science
ac3a812f-765e-4cb5-8f0d-55400ec7d662,SS1 Class A,"Adebayo, Oghenekevwe",Female,2009-01-12,Gombe,Active,Dyslexia,Science
0592bfa5-b928-423f-8ee4-334ece920136,SS3 Class D,"Azubuike, Umaru",Female,2009-05-23,FCT,Unactive,None,Science
00c59f30-d103-4424-8124-1bb4655ce508,SS2 Class F,"Abioye, Ekundayo",Female,2008-11-05,Ekiti,Highly active,Asthma,Science
12b2102d-940c-4503-b7c8-6152beed0af9,SS1 Class A,"Chukwudi, Chinonso",Male,2007-02-08,Anambra,Troublesome,None,Art
b34c6c73-5833-4b30-ac77-6e950b981ccd,SS1 Class E,"Oluwasegun, Chibuzo",Male,2006-12-21,Enugu,Highly active,None,Art
0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,SS1 Class B,"Chika, Chibuike",Female,2008-12-24,Sokoto,Unactive,Asthma,Science
fc737d92-11ab-4d11-a4eb-8000ef40d162,SS3 Class A,"Onyekachi, Chidike",Male,2006-12-23,Abia,Slightly active,None,Science
497ec6d1-081f-46dc-b8d9-a88aef0bea4f,SS1 Class B,"Bukar, Adebowale",Male,2009-05-22,Zamfara,Unactive,None,Science
22ab7752-c4db-4a62-ae13-418d68ab80ea,SS3 Class F,"Ufuoma, Sani",Male,2009-06-20,Taraba,Highly active,None,Art
bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,SS1 Class D,"Bukar, Olanrewaju",Male,2008-03-07,Kaduna,Highly active,Epilepsy,Science
5fdcabbf-6b9c-471c-b6ba-745ba55871e3,SS3 Class F,"Ibrahim, Yaƙubu",Female,2007-05-06,Benue,Unactive,None,Science
72d35458-61ea-4f30-a42e-707afe2bd987,SS2 Class A,"Okoro, Oghenekevwe",Female,2007-04-01,Edo,Unactive,None,Art
60a399d4-e821-4716-aac8-0da1de9f6f5b,SS3 Class C,"Olusola, Ifiok",Male,2009-08-30,Jigawa,Highly active,None,Science
f6d22a7b-aec7-4a82-948b-4376602a4e57,SS3 Class E,"Adebowale, Chukwuma",Female,2009-01-17,Akwa Ibom,Unactive,None,Science
220b9ea9-8a0f-4508-9fe2-c0a0a96b3c42,SS1 Class D,"Ade, Azubuike",Male,2007-05-25,Delta,Slightly active,None,Art
1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,SS3 Class B,"Olusola, Ademola",Female,2008-03-09,FCT,Troublesome,None,Art
649f7d88-8989-45ab-be2b-34d82db0728d,SS1 Class D,"Ayotunde, Taiwo",Male,2007-04-15,Bayelsa,Troublesome,None,Art
fa8dae42-ba54-4920-a099-d18087623997,SS1 Class C,"Chidike, Alhaji",Female,2010-07-04,Zamfara,Slightly active,Ulcer,Science
c194f97f-00e3-4026-95b6-de85390239d9,SS1 Class D,"Ekundayo, Efemena",Female,2007-04-08,Cross River,Slightly active,Dyslexia,Science
76876c62-4c61-445e-ba7e-5d9405d1fb63,SS3 Class C,"Chidiegwu, Adebowale",Male,2007-06-05,Plateau,Slightly active,Dyslexia,Science
6c93a791-8b60-4511-b816-8aebac6a7c85,SS2 Class F,"Olujimi, Chijioke",Male,2008-09-17,Ondo,Active,Dyslexia,Art
3acb43a3-d2c7-4ffb-a118-433b882ccd1e,SS2 Class D,"Musa, Olamilekan",Female,2007-11-04,Bauchi,Active,Sickle Cell,Science
27b608dc-589d-4cb0-b5eb-89c23f5cf2f3,SS3 Class B,"Uzochi, Okechukwu",Female,2009-02-21,Lagos,Unactive,None,Science
e00da49d-effa-4002-b040-413c4690fb15,SS2 Class A,"Chijindum, Olumide",Male,2010-03-09,Kebbi,Highly active,None,Art
083f64c3-1ce3-42f8-83f7-25feb99b2b5a,SS3 Class F,"Chidiegwu, Ime",Male,2007-04-29,Benue,Highly active,None,Art
9d6b9b62-6b53-4a19-a902-b73fcf39f648,SS1 Class F,"Bamidele, Uzoma",Female,2008-08-24,Oyo,Highly active,None,Science
e39836bb-e23d-4faa-afad-49e9c41c147e,SS3 Class E,"Chinedu, Adebowale",Female,2008-06-21,Jigawa,Troublesome,None,Art
1139fa12-34c1-43ea-bd9c-4e6404015ced,SS2 Class D,"Ogochukwu, Muhammadu",Male,2009-03-23,Ebonyi,Troublesome,None,Science
7249f62c-0898-4462-980c-b95c19d45deb,SS3 Class E,"Ige, Abimbola",Female,2010-02-17,Jigawa,Slightly active,None,Art
df495037-b40a-4181-ac09-bdb799086e47,SS3 Class D,"Chijindum, Chukwudi",Male,2010-05-15,Akwa Ibom,Active,Dyslexia,Science
0b531932-bd94-49aa-bea6-e5b20c760d28,SS1 Class C,"Chinedu, Chidiegwu",Female,2007-06-20,Kaduna,Highly active,None,Science
8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,SS2 Class B,"Chijioke, Adebola",Male,2010-02-14,Kano,Slightly active,None,Art
c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,SS2 Class A,"Iniobong, Chima",Male,2007-09-06,Kaduna,Active,None,Art
fe54ee4b-80ff-4173-a3df-ecd70e731dd7,SS3 Class D,"Nnamdi, Lawal",Male,2010-01-08,Akwa Ibom,Unactive,None,Science
ea98fef8-d0d7-4e37-bbf2-025f4a0d2b73,SS1 Class D,"Babatunde, Azubuike",Male,2009-04-26,Cross River,Active,None,Science
93d563ae-51a3-4c26-937b-f79bbb44badc,SS2 Class B,"Nnamdi, Adetokunbo",Female,2010-06-19,Bauchi,Troublesome,None,Science
d18183d1-ac2b-4cfc-85c5-1060991121e7,SS2 Class E,"Eniola, Emeka",Male,2009-09-18,Imo,Troublesome,Ulcer,Art
e0527739-4d40-4f1b-bca5-be2952171bf3,SS1 Class B,"Kayode, Lawal",Female,2007-02-25,Gombe,Highly active,None,Science
8570b59f-a903-4e67-bc56-8b5324acb722,SS2 Class B,"Toyin, Shehu",Female,2010-02-24,Abia,Slightly active,None,Art
46707cd6-4ced-4164-a9df-14e9389641dd,SS3 Class A,"Ebuka, Ifeanyichukwu",Female,2008-09-06,Ondo,Active,None,Art
97777f10-f2d2-493f-8e85-140d0f9aeb70,SS2 Class A,"Onyebuchi, Ejiroghene",Male,2006-10-17,Delta,Troublesome,None,Science
2cd58759-e95d-4761-bc36-dc59e134edfc,SS1 Class E,"Abioye, Ifeanyi",Male,2009-09-27,Niger,Highly active,Dyslexia,Science
8e4c3ab5-6d5d-4477-adc2-9178a0411612,SS3 Class C,"Abidemi, Ikechukwu",Female,2007-04-15,Kebbi,Slightly active,None,Science
582b91ee-f8e8-435b-8c00-988a7ee1011a,SS2 Class C,"Chinweike, Bello",Female,2008-07-18,Imo,Unactive,None,Science
61935990-abdd-4a8f-a4b0-5c89f10bce9c,SS1 Class E,"Ɗanlami, Olusegun",Female,2010-04-15,Imo,Troublesome,Dyslexia,Art
b2414482-5198-44d8-8643-3603c92a7d7c,SS1 Class E,"Akpan, Oghenekaro",Female,2007-09-17,Anambra,Highly active,None,Science
4cc57e0d-2633-4018-a883-ac6e6a944054,SS1 Class D,"Ese, Tochukwu",Female,2007-07-23,Kebbi,Troublesome,None,Art
89b5aab0-c121-49db-af12-b150605fb1eb,SS2 Class E,"Abiola, Ese",Male,2010-03-28,Yobe,Troublesome,None,Science
39b02e2a-d96e-484f-bdb0-174e7938878a,SS3 Class E,"Chi, Onyebuchi",Male,2009-12-02,Plateau,Highly active,Epilepsy,Science
24f43c62-b523-40de-9b87-d29c4cfd0fc1,SS2 Class F,"Chizoba, Oni",Female,2007-08-26,Zamfara,Troublesome,Ulcer,Science
0ec0713d-ea2c-4a51-b688-d11fce4758be,SS2 Class D,"Toyin, Chuks",Male,2007-08-12,Akwa Ibom,Unactive,Dyslexia,Art
6aa0426d-f7c0-45f7-a9a5-3b4f8ff8869d,SS2 Class F,"Oghenero, Efe",Female,2010-08-18,Yobe,Slightly active,None,Science
636f6e5c-2253-4706-87ad-8b268eaa5841,SS3 Class C,"Olusola, Yaƙubu",Male,2009-01-27,Zamfara,Unactive,None,Science
548c1d84-340d-4049-8147-65063e2bf9c9,SS1 Class D,"Segun, Nnamdi",Male,2010-07-04,Jigawa,Slightly active,Dyslexia,Art
73253aa3-ec17-4298-943d-f5b3a58e83dd,SS2 Class A,"Chisom, Nnamdi",Male,2010-03-01,Zamfara,Slightly active,None,Art
891f6912-17ab-4863-9efe-ef4fd8ddbbc0,SS2 Class F,"Lanre, Ige",Male,2008-04-29,Osun,Slightly active,None,Art
0d31812e-30c3-4756-9453-f867b97e6224,SS3 Class D,"Chukwuma, Ademola",Male,2009-12-08,Kaduna,Highly active,None,Science
9adf4709-ac75-4344-a08e-149e44b9e602,SS3 Class A,"Ufuoma, Adisa",Female,2008-12-29,Kaduna,Slightly active,Dyslexia,Science
12a1fe7d-dfa5-4722-8a1f-c9df9a591974,SS2 Class B,"Chikelu, Akuchi",Male,2008-07-02,Ebonyi,Active,None,Science
966be275-c2fe-4954-8dfd-9531302b7831,SS2 Class B,"Alaba, Ɗanladi",Female,2007-04-17,Kogi,Slightly active,Dyslexia,Art
378e6510-8f10-433e-abe4-2e7db96c1163,SS2 Class E,"Adisa, Nnamdi",Female,2008-06-03,Anambra,Troublesome,None,Art
e8334da5-de95-4695-b579-c1437ab99428,SS3 Class D,"Ekundayo, Enitan",Male,2010-02-21,Osun,Slightly active,None,Art
e8b3d763-f4ff-4f3a-8d9d-baeb553d2625,SS3 Class C,"Okonkwo, Amadi",Female,2007-03-25,Borno,Unactive,None,Art
30a5648e-efe9-43d0-b639-08bf03ece8ff,SS2 Class C,"Adeola, Chike",Male,2008-05-11,Oyo,Slightly active,None,Art
