,Student ID,First Name,Last Name,Gender,Age,State,City,School,Enrollment Date,Grade Level,Parent Name,Parent Occupation,Household Income (NGN),Parent Education Level,Household Size,Library Hours per Week,Teacher-Student Ratio,Allocated Teacher Hours,Extra-Curricular Activity,Weekly Hours in Activity,Mathematics,Science,English,Social Studies,Physical Education
105,f29a6339-577b-455a-b6d5-5494f37fd50d,Katie,Lee,Female,13,Ogun,East Chris,Inc,2022-05-31,6,Nancy Rose,Legal secretary,19001625,Primary,8,7,0.04,38,Music,4,94.0,45.0,52.0,96.0,54.0
106,218c6e1c-9e37-4f7a-842c-bc39e05b46c5,Carla,Moore,Male,7,Delta,Port Heather,PLC,2023-11-05,5,Jeffrey Jenkins,Field seismologist,11359428,Primary,4,10,0.09,31,Football,4,48.0,94.0,91.0,92.0,98.0
107,48f1096d-9c4f-4b46-b1b7-01aaf836f571,Karen,Bowers,Female,12,Adamawa,New John,Group,2024-04-18,3,Michael Hudson,Prison officer,13769070,None,3,9,0.07,30,Chess,3,74.0,47.0,70.0,56.0,42.0
108,c7332304-4822-4120-84f9-eccd7630a8a7,Patrick,Rose,Male,13,Katsina,Port James,PLC,2020-08-28,7,Martin Sawyer,"Surveyor, building",5909451,Tertiary,7,8,0.09,21,Chess,5,69.0,46.0,80.0,43.0,50.0
109,d88c656d-b61e-4fdb-9a43-5206ef2ddcc4,Zachary,Martinez,Female,8,Osun,Port Ethanmouth,PLC,2020-09-12,7,Travis Walker,"Production designer, theatre/television/film",6051457,None,4,7,0.1,35,Debate,5,48.0,78.0,47.0,86.0,44.0
110,06d3db93-ee33-488d-997e-6845e27718c5,Robert,Sanders,Female,14,Ebonyi,Joeland,LLC,2021-01-24,8,Brett Espinoza,Legal executive,6034545,Tertiary,9,4,0.06,15,None,3,63.0,98.0,81.0,74.0,90.0
111,09ce3cfb-2339-4a19-a563-7cc3ca97ebf5,Justin,Gallegos,Female,5,Osun,Port Janice,Group,2022-12-04,5,Alicia Lewis,Dealer,8133171,Primary,8,5,0.06,37,None,3,73.0,53.0,40.0,96.0,44.0
112,9bdf90f2-ba2c-4f19-b0b2-a5d18c7e6f42,Allison,Rodriguez,Male,17,Delta,Johnville,Inc,2021-02-17,12,Lisa Brown,Restaurant manager,18838551,Primary,7,10,0.09,40,Science,4,80.0,90.0,82.0,98.0,84.0
113,a1c7cc8a-0435-4b64-893a-d23298c3e3ca,Zachary,Allen,Female,11,Enugu,West Ruben,PLC,2021-09-04,3,Chelsea Barnett,"Scientist, research (physical sciences)",18552613,None,5,8,0.07,17,Music,2,54.0,84.0,58.0,49.0,64.0
114,f4124360-1153-4e99-9c50-8720f982f4e0,Alicia,Romero,Male,5,Borno,South Morganton,Ltd,2021-11-02,6,Paul Kelly,Broadcast journalist,1352571,Primary,8,10,0.08,40,Art,1,85.0,46.0,97.0,68.0,45.0
115,a837fe68-bba2-45ca-bdba-6da85844f9fc,Courtney,Ingram,Female,5,Zamfara,Dennisstad,PLC,2021-08-10,9,Sandra Cohen,Quality manager,7985632,Tertiary,10,7,0.06,21,Art,4,67.0,45.0,82.0,90.0,98.0
116,2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,Bryan,Parsons,Female,8,Yobe,Johnsonborough,Inc,2023-10-05,7,Emily Collins,Occupational therapist,14521431,Secondary,7,3,0.05,30,Chess,4,79.0,94.0,79.0,48.0,40.0
117,7930ba20-8b04-4f49-90be-73eefd372539,Jon,Mullins,Male,15,Kwara,West Michael,Inc,2024-02-12,5,Caleb Richardson,Office manager,5855844,Secondary,6,5,0.07,18,Art,3,44.0,57.0,95.0,70.0,79.0
118,f4dbca07-e506-4670-b092-947dbe4969ec,Paul,Beltran,Female,16,Benue,Holtstad,PLC,2021-04-08,10,Jeff Jordan,Education administrator,3498980,Primary,3,7,0.06,22,Chess,5,81.0,47.0,84.0,44.0,74.0
119,1a43db54-523a-4993-8b34-46bc8ba435cc,Christopher,Guerrero,Female,8,Jigawa,Seanchester,and Sons,2023-04-12,2,Andrew Berg,Manufacturing engineer,14886497,Tertiary,6,3,0.09,38,Science,2,95.0,70.0,57.0,44.0,78.0
120,46494296-6f58-42c3-bf86-cc319d66e815,Danielle,Moody,Male,10,Adamawa,North Emilyfurt,LLC,2022-06-09,8,Caitlin Johnson,Translator,19610471,Tertiary,4,9,0.05,39,Football,4,49.0,64.0,53.0,41.0,71.0
121,08e895d7-702c-4821-8804-0fb7ad973b67,David,Young,Female,16,Ogun,Michaelshire,Inc,2022-11-16,3,Tiffany Watson,Camera operator,5631152,Primary,9,4,0.05,32,None,5,79.0,59.0,64.0,86.0,95.0
122,5df06e8c-878a-4ed9-a33f-fc8292ec89af,Raymond,Banks,Female,10,Akwa Ibom,North Anthony,and Sons,2022-05-16,8,Justin Green,Gaffer,691910,None,8,4,0.05,31,Art,5,75.0,63.0,74.0,78.0,99.0
123,ff11c8ba-36ee-4640-b23e-f466b43bd27f,Cheryl,Benson,Male,11,Lagos,Gonzalezberg,Inc,2022-02-23,1,Jill Miller,IT consultant,4723514,None,5,7,0.07,36,Debate,4,71.0,75.0,85.0,63.0,75.0
124,109fd8ee-b5a4-4200-98f0-dd23aaf78c67,Andrea,Roberts,Male,10,Yobe,Melissaburgh,LLC,2022-06-02,8,Curtis Taylor,"Research officer, political party",13302361,None,5,2,0.06,31,Drama,1,68.0,67.0,83.0,69.0,67.0
125,9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,Miguel,Lara,Female,17,Ekiti,New Nicole,Inc,2021-06-20,4,Dr. Kelly Hammond DVM,"Buyer, retail",10261850,Tertiary,7,4,0.04,32,None,3,79.0,98.0,88.0,73.0,43.0
126,a4704d48-5128-49b1-b8ed-e0ca20156a72,Charles,Owens,Female,14,Benue,Davidside,Ltd,2022-10-17,7,Betty Shaw,Automotive engineer,7111487,Tertiary,4,7,0.08,38,Drama,2,83.0,74.0,99.0,67.0,41.0
127,272c0588-84a2-476c-9fc9-05f8d4d60735,Kevin,Martin,Male,17,Ogun,West Stacey,PLC,2024-04-02,11,Danielle Reid,Structural engineer,3178620,Primary,4,9,0.08,16,Debate,2,87.0,78.0,84.0,55.0,76.0
128,4d85e9c7-a001-4720-a00b-290346426c45,Christina,Davis,Female,8,Delta,New Shelly,and Sons,2020-10-24,9,Stephanie Morgan,"Surveyor, rural practice",11731268,Tertiary,8,6,0.06,32,Music,4,53.0,51.0,77.0,76.0,69.0
129,07437c3b-dd20-43bf-9342-af080a8bb5b4,Christopher,Fry,Female,7,FCT,Debrashire,Group,2022-12-09,2,Stephen Gardner,Immigration officer,5219260,Primary,8,10,0.04,37,Chess,3,42.0,49.0,88.0,41.0,50.0
130,ceae71cf-ce00-4af0-beb0-51817ba24588,Gail,Evans,Female,6,Rivers,Lake Brianmouth,Group,2022-04-20,7,Lawrence Edwards,"Investment banker, operational",4533908,Tertiary,5,10,0.1,29,None,1,71.0,73.0,69.0,94.0,98.0
131,586a346a-dc5b-47d1-bcef-1972bbf483ce,Theresa,Anderson,Female,5,Akwa Ibom,Zacharyville,LLC,2021-02-23,9,Jerry Thomas,Arts administrator,17822901,Secondary,5,6,0.08,35,Science,5,64.0,91.0,54.0,66.0,59.0
132,dd39d793-6257-44a2-b204-be894a4b5563,Christina,Wright,Male,18,Imo,Port Mark,PLC,2023-06-05,5,Christopher Ferrell,"Psychologist, sport and exercise",4055638,Secondary,3,10,0.07,22,Science,1,70.0,99.0,48.0,65.0,63.0
133,7f53a88e-4efc-4248-a10b-1a477faeb748,Andrew,Landry,Female,13,Katsina,Levyborough,PLC,2021-09-04,1,Johnny Khan,"Psychotherapist, dance movement",3370904,Tertiary,10,8,0.04,22,Drama,1,60.0,45.0,63.0,63.0,64.0
134,d8e049de-0217-4a0e-8964-90ab4926ce5f,Daniel,Anderson,Female,17,Benue,Jessicafurt,LLC,2020-03-19,10,Justin Cox,Homeopath,12949707,Tertiary,6,4,0.09,40,Art,4,58.0,79.0,57.0,92.0,85.0
135,734a6ca3-8116-43fc-a2e7-c1a612d2fa06,Kathy,Ramirez,Female,7,Delta,East Theresafurt,LLC,2023-10-11,7,Todd Fischer,"Engineer, civil (contracting)",15418089,Secondary,3,6,0.05,32,Drama,5,81.0,88.0,69.0,70.0,87.0
136,80051b10-66c1-4dca-8255-da619a3b0319,Billy,Williams,Female,5,Katsina,Lindahaven,Group,2020-09-15,4,Brenda Velazquez,"Investment banker, operational",16490458,None,3,7,0.04,20,Debate,1,60.0,84.0,49.0,73.0,87.0
137,9dd2f9de-fd98-4e33-a498-abe92999bbef,Jodi,Evans,Female,10,FCT,Williamhaven,PLC,2022-04-30,8,Karen Smith,Learning disability nurse,17002692,None,7,9,0.09,19,None,1,52.0,75.0,47.0,97.0,90.0
138,6aa26216-fada-48f5-9c0f-0bdcac7e937c,Brandy,Robles,Male,16,Benue,New Thomasshire,PLC,2021-01-30,12,John Warren,Water quality scientist,17706540,Tertiary,8,4,0.04,31,Debate,3,43.0,92.0,69.0,74.0,44.0
139,25d4a0fc-6154-4765-9756-ba9cc64c9647,Lorraine,Allen,Male,17,Abia,East Andrewmouth,Group,2020-09-19,2,Jennifer Hampton,Public affairs consultant,8472944,Secondary,9,5,0.04,23,Football,1,73.0,85.0,78.0,69.0,44.0
140,ba370623-bc5f-44dd-992f-3c1edf70fb2a,Bryan,Taylor,Male,8,Katsina,New Mark,Ltd,2022-04-10,10,Tyler Stevens,Site engineer,7014804,Tertiary,10,9,0.06,31,Science,4,64.0,93.0,95.0,64.0,50.0
141,ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,Kelsey,Le,Male,11,Gombe,Chelseaborough,and Sons,2021-04-29,12,Todd Hendrix,Homeopath,16188850,Secondary,9,7,0.08,31,Debate,5,66.0,99.0,96.0,94.0,83.0
142,b47a1c5b-b0b3-4015-b510-2852b4746349,Tracy,Castillo,Male,17,Kano,Keithshire,Ltd,2022-07-31,4,Jennifer Reed,Dancer,15410151,Primary,7,2,0.07,22,Debate,2,40.0,81.0,54.0,58.0,87.0
143,f48f709c-49a2-4441-8ac4-de854a5b1aff,Jennifer,Reed,Female,9,Enugu,Douglasfort,and Sons,2020-12-16,10,Taylor Horton,"Copywriter, advertising",13789128,Primary,9,4,0.08,20,None,3,93.0,70.0,67.0,51.0,96.0
144,963a8617-bdab-47e7-9d9d-028e1bf645f6,John,Williams,Female,8,Bayelsa,Lake Jesse,Inc,2021-12-18,7,Ashlee Townsend,"Accountant, chartered public finance",11586169,Tertiary,8,5,0.1,32,Drama,4,71.0,87.0,78.0,100.0,98.0
145,edd97a1a-fa58-4b27-8ce3-e7c3f6eab3a0,Eric,Delgado,Male,18,Gombe,Woodsborough,LLC,2021-07-11,11,Susan Davis,"Teacher, secondary school",19482125,None,3,9,0.08,16,Art,3,86.0,54.0,80.0,72.0,43.0
146,b91e3d6e-bd1a-4f4b-88ff-bd403b72c86d,Melissa,Johnson,Male,8,Lagos,South Nicole,and Sons,2024-06-09,11,Russell French,Electronics engineer,5875777,None,10,2,0.09,24,Drama,1,96.0,58.0,54.0,59.0,52.0
147,df4e713e-f64e-4dfc-bfbe-ac7aefc59738,Sara,Mcdowell,Male,11,Taraba,West Ashleyville,LLC,2021-05-08,12,Kimberly Snyder DVM,Retail merchandiser,16821929,None,6,10,0.08,15,Football,5,77.0,64.0,67.0,88.0,58.0
148,cf0e6d2b-315c-467a-85d8-a6ad77d0359e,Daniel,Martin,Male,18,Lagos,Wongburgh,Inc,2023-07-02,1,Laura Todd,Economist,5230189,Primary,10,7,0.04,28,Music,1,41.0,80.0,66.0,67.0,47.0
149,e5a4983b-a383-489a-9b2c-6ac89c678393,Richard,Patterson,Female,12,Akwa Ibom,Christopherville,and Sons,2024-08-31,1,Timothy Smith,Music therapist,1923461,Tertiary,8,4,0.07,16,None,4,86.0,70.0,92.0,89.0,97.0
150,4459bd6e-c0f6-4229-b25d-42593c4b1eec,Stephanie,Turner,Male,14,Niger,West Desireebury,Inc,2023-03-05,10,Christopher Parks,Insurance risk surveyor,961214,Primary,8,7,0.09,27,Chess,3,43.0,95.0,55.0,66.0,57.0
151,ea87855e-a382-45d3-9e0e-f546b0b6dedf,Shelia,Richardson,Female,18,Nasarawa,East Susan,Group,2020-09-22,12,Lisa Perry,Stage manager,8003727,Secondary,4,7,0.07,22,Science,4,70.0,64.0,61.0,46.0,53.0
152,899ac252-c1e1-494a-b888-3058e9ad0e9b,Laurie,Petersen,Male,5,Kaduna,Lake Karen,Inc,2022-07-01,6,Heidi Stark,Clinical research associate,19151326,Primary,5,5,0.05,15,Chess,5,95.0,89.0,60.0,62.0,45.0
153,e723ada3-8c32-4db2-942a-895e0fcf601f,William,Armstrong,Female,12,Kano,East Mark,PLC,2022-02-06,8,Michelle Burns,"Sales professional, IT",7146946,Primary,3,3,0.04,25,Drama,2,67.0,55.0,54.0,73.0,91.0
154,741423b5-0e3e-45f2-8f06-71c7720b274b,David,Perry,Male,6,Benue,New Stevenport,Ltd,2020-02-07,7,Aaron Robinson,"Buyer, industrial",458121,Secondary,4,3,0.09,36,Art,5,51.0,91.0,76.0,84.0,88.0
155,b34c6c73-5833-4b30-ac77-6e950b981ccd,Bryce,Mcknight,Female,10,Anambra,South Anthonychester,and Sons,2023-08-27,3,Veronica Brewer,Petroleum engineer,10008541,Tertiary,8,9,0.03,22,Chess,3,58.0,66.0,49.0,80.0,64.0
156,61ea2f30-e42e-407a-be2b-d9875fdcabbf,Shane,Stark,Male,18,Cross River,Bennettside,and Sons,2023-02-08,5,Christopher Medina,Seismic interpreter,1749220,Secondary,10,5,0.04,21,Science,5,52.0,45.0,65.0,54.0,65.0
157,390239d9-fa8d-4e42-ba54-e9202099d180,Mary,Avila,Male,7,Ekiti,Stevenside,Group,2022-07-12,5,Danielle Reed,Health and safety adviser,17208132,None,8,5,0.06,37,Football,2,67.0,83.0,55.0,44.0,70.0
158,b99b2b5a-e00d-449d-affa-20023040413c,Kathy,Johnson,Female,18,Niger,Mendeztown,and Sons,2020-12-23,1,Andrew Harper,Art therapist,19824014,None,10,6,0.05,40,Science,2,94.0,57.0,91.0,80.0,99.0
159,66fadca0-0b53-4932-bd94-19aa3ea6e5b2,Scott,Fernandez,Female,8,Cross River,East Williamport,and Sons,2023-11-17,11,Emma Harper,IT sales professional,18169558,Tertiary,10,4,0.05,33,Football,1,63.0,93.0,74.0,93.0,47.0
160,24acb722-e052-4739-8d40-6f1b3ca5be29,Valerie,Boyd,Male,10,Imo,Turnerton,PLC,2024-07-04,7,Susan Garrett,Physiotherapist,14984208,None,6,5,0.07,36,Debate,1,85.0,58.0,96.0,81.0,72.0
161,f8e8035b-0c00-488a-bee1-011a8e4c3ab5,Maxwell,Schneider,Male,13,Rivers,Floydmouth,Ltd,2021-12-23,10,James Webster,Public librarian,6950567,Tertiary,5,3,0.05,39,Football,3,67.0,65.0,81.0,86.0,75.0
162,4cfd0fc1-39b0-4e2a-996e-684f3db0174e,Meredith,Thomas,Female,16,Adamawa,Melendezside,Group,2024-08-07,2,Brandi Sanchez,"Engineer, electronics",16368037,Secondary,3,4,0.07,19,Science,5,61.0,43.0,54.0,68.0,87.0
163,ec170298-143d-45b3-a58e-83dd548c1d84,Shannon,Watson,Male,12,Imo,North Joseph,Ltd,2022-11-16,8,Benjamin Ballard,Theatre manager,16686460,Primary,10,7,0.05,20,Music,2,45.0,83.0,96.0,60.0,88.0
164,378e6510-8f10-433e-abe4-2e7db96c1163,Timothy,Booth,Female,14,Akwa Ibom,Kevintown,and Sons,2024-06-14,5,Autumn Key,Quality manager,10026872,Tertiary,8,10,0.1,28,Music,4,75.0,70.0,91.0,45.0,99.0
165,9aba0f15-b214-4062-be1a-963eea18d32c,Jane,Sanders,Male,12,Ondo,New Marc,LLC,2021-10-22,6,Heather Green,Scientific laboratory technician,10637967,Secondary,4,2,0.09,18,Chess,4,49.0,81.0,69.0,53.0,97.0
166,193e638d-774c-4afa-bf4d-908ce1fff6c0,Leah,Bowen,Male,14,Bauchi,Robinstad,LLC,2021-12-19,2,Connie Thomas,Games developer,6982427,None,5,8,0.05,40,Art,1,92.0,68.0,46.0,52.0,70.0
167,9442b5e6-9583-4d58-af4c-51198da5d39b,Jennifer,Phillips,Male,14,Anambra,West Jerry,PLC,2023-12-17,2,Mr. Michael Scott PhD,Recycling officer,4642650,None,4,10,0.1,19,Art,4,77.0,50.0,87.0,93.0,66.0
168,cb8383f2-bb96-4602-ab11-5c3675f8e3a8,Michael,Taylor,Male,12,Yobe,Whiteside,Ltd,2024-07-19,12,Sara Jones,Art therapist,5108334,Secondary,7,6,0.04,32,Football,1,92.0,76.0,41.0,80.0,69.0
169,2332a50e-6992-496e-81a2-5ed1c3abb5f1,Megan,Hall,Male,7,Abia,North Jeffery,Group,2021-10-09,8,Mary Jensen,Radiation protection practitioner,18238618,Secondary,6,4,0.09,22,Music,2,59.0,45.0,65.0,85.0,54.0
170,01b158e9-0406-4f44-bce4-0679a8c6dbc0,Amanda,Jenkins,Female,8,Rivers,New Jenniferside,LLC,2020-01-30,9,Megan Drake,Editorial assistant,12826759,Tertiary,3,7,0.07,28,Science,5,82.0,92.0,67.0,84.0,41.0
171,863e1f2a-18a8-46ef-ab05-3fc41b656dab,Eduardo,Lee,Male,8,Rivers,Lisaview,Group,2020-05-17,6,Judy Sanchez,Equities trader,13336648,Primary,4,3,0.05,22,Football,1,96.0,65.0,85.0,80.0,76.0
172,d90dd19b-d3fb-4043-af1d-5a1a4ccb2355,Christopher,Frey,Female,16,Sokoto,North Richardfurt,PLC,2022-04-06,6,Michele Miller,Politician's assistant,13349502,Primary,4,2,0.04,40,Drama,2,58.0,53.0,63.0,51.0,94.0
173,90dbfad6-54ce-46be-88cc-e2c2a518a418,Tiffany,Dickson,Male,8,Osun,East Jasonshire,Group,2021-04-15,2,Melinda Ramirez,Speech and language therapist,9097727,Primary,5,9,0.06,17,Science,1,97.0,79.0,71.0,44.0,78.0
174,2dea2d2d-086c-405f-a879-d8f890422eb7,Sarah,Edwards,Female,8,Abia,New Douglas,Ltd,2023-11-26,4,Elizabeth Elliott,Tax adviser,7779209,None,5,6,0.04,37,Science,4,60.0,72.0,78.0,75.0,71.0
175,ad5229dd-639f-4471-9975-0f00d5aba8ae,Peggy,Rivera,Male,7,Plateau,Port Vanessa,Ltd,2020-05-16,8,Haley Davis,Exhibition designer,16240959,Secondary,9,2,0.05,22,Science,5,46.0,66.0,62.0,76.0,62.0
176,9aec56a8-5731-4609-9375-ee90d6b361e4,Kayla,Friedman,Female,5,Sokoto,Novakmouth,Inc,2023-01-05,10,Joanne Perez,Surgeon,18387713,Tertiary,9,6,0.04,24,Science,5,76.0,53.0,54.0,41.0,41.0
177,2f8c83e5-6e8d-4644-a01b-fbcbf0eebcce,Erin,Guerrero,Female,7,Nasarawa,Port Christinebury,Ltd,2020-05-07,5,James Bowers,"Designer, exhibition/display",13096655,Secondary,9,3,0.1,35,Debate,4,87.0,57.0,59.0,47.0,69.0
178,5c56d9bc-5111-431d-a3be-441dbd5a0c9e,Daniel,Smith,Female,16,Lagos,Seanview,Inc,2020-08-18,2,Jerry Peters,Orthoptist,3230705,Primary,4,2,0.05,19,Art,4,83.0,88.0,98.0,73.0,78.0
179,5a9a206a-16f1-42a2-86b9-19aa1a7167c7,Angela,Carlson,Female,10,Osun,Michelletown,LLC,2021-12-19,4,Misty Hansen,Financial manager,19132141,None,5,10,0.08,28,Football,3,82.0,98.0,60.0,55.0,45.0
180,af70de70-2b69-495e-8567-1b58926bffa5,Oscar,Taylor,Female,18,Ekiti,Josephberg,Inc,2020-10-17,8,Elijah Patton,Media planner,4879016,Secondary,7,6,0.07,19,Debate,3,62.0,45.0,71.0,50.0,70.0
181,b88cddde-3f20-46c2-b1b8-8d65406f64d6,Colleen,Wheeler,Female,10,FCT,South Daniel,LLC,2020-01-12,12,Ryan James,Landscape architect,15408547,None,4,2,0.08,39,Debate,5,47.0,88.0,63.0,45.0,98.0
182,d0c30018-6e3c-4d4f-95b1-45e470b27304,Madison,Curtis,Male,11,FCT,West Malik,Ltd,2020-12-14,6,Vincent Novak,"Horticulturist, amenity",19548998,Secondary,5,5,0.09,24,Football,4,61.0,52.0,55.0,52.0,54.0
183,7db2a7aa-a205-454f-b1e8-c09dbc20b9f2,Tammy,Casey,Male,17,Ekiti,Nicholasfurt,LLC,2020-07-16,7,Leslie Gardner,Statistician,17780417,Tertiary,6,3,0.06,20,Art,1,43.0,64.0,93.0,94.0,61.0
184,762cdfbc-ba2a-47ba-b3f8-1c3106e3f949,Sherry,Clark,Female,8,Kogi,Marieland,Group,2023-03-14,10,Eric King,"Designer, exhibition/display",15830792,Primary,8,6,0.06,32,Chess,1,49.0,53.0,93.0,49.0,70.0
185,6082786f-ca00-4f58-ac52-1d13b719bb68,Charles,Ewing,Male,8,Kebbi,Aguilarside,PLC,2024-05-22,2,Jennifer Johnson,Media buyer,2016721,Secondary,10,2,0.1,39,Music,5,52.0,86.0,41.0,45.0,78.0
186,8972abbd-cff2-41c4-a53f-9644b39e4df2,Brittney,Rocha,Male,10,Lagos,Port Johnstad,and Sons,2023-01-28,10,William Byrd,Office manager,785751,Tertiary,5,5,0.04,35,Football,1,61.0,77.0,75.0,40.0,60.0
187,f73936e9-54e3-4579-80af-d193f780ef2f,Laura,Rodriguez,Female,13,Zamfara,West Jeffreyhaven,PLC,2022-10-04,10,Jill Myers,Theatre stage manager,8511251,Secondary,4,8,0.08,36,Science,1,84.0,60.0,69.0,78.0,50.0
188,584fc85b-2697-484d-801e-8690b0c07fcc,Whitney,Webb,Male,15,Bayelsa,Robertland,Inc,2023-12-14,1,Hannah Cooper,"Engineer, maintenance",7467199,None,5,10,0.1,15,Drama,5,47.0,73.0,46.0,53.0,72.0
189,79e5c9aa-592a-4549-bba1-09d08567c805,Connor,Bowen,Male,9,Adamawa,Floresport,Inc,2023-11-07,7,Samuel Wong,"Development worker, international aid",12184724,Secondary,6,9,0.05,40,Music,3,79.0,99.0,43.0,89.0,74.0
190,3e711433-bd90-481a-bbe0-e6b8ee0f65a8,Zachary,Arnold,Male,18,Plateau,Anitamouth,and Sons,2023-10-16,5,Charlotte Sandoval,Occupational hygienist,19805795,Tertiary,8,10,0.05,17,Music,5,72.0,53.0,62.0,49.0,78.0
191,e212ab7c-9d36-4cb6-bcc5-7be00779250a,James,Vargas,Male,5,Jigawa,Smithborough,and Sons,2021-04-28,10,Rebecca Ray,Software engineer,6037585,Secondary,8,6,0.06,34,Science,2,84.0,46.0,84.0,73.0,42.0
192,327375bf-5373-4f4d-9da4-9cb92fdc9992,Stephen,Baker,Male,5,Akwa Ibom,Rosemouth,PLC,2021-11-05,5,Brian Bell,"Programmer, systems",5494040,Secondary,3,4,0.08,26,None,4,83.0,44.0,92.0,78.0,88.0
193,ac7051d1-d051-467f-ac2a-c34b9e0b7b01,Janice,Evans,Female,7,Taraba,Lake Dennisville,and Sons,2021-06-14,5,Michael Dixon,Personal assistant,10427088,None,10,10,0.05,15,Music,1,99.0,70.0,51.0,57.0,62.0
194,623ad0fc-9326-4d25-a34b-456298af5cca,Rodney,Tucker,Male,10,Edo,New Garrett,LLC,2020-08-31,12,Jerry Brown,Mechanical engineer,19014974,Tertiary,5,4,0.08,34,Science,1,51.0,72.0,82.0,76.0,61.0
195,22f3f068-7c0f-449d-8274-0f73f3abea0d,James,Cruz,Male,11,Imo,Ortizfort,Group,2023-05-17,6,Christopher Cunningham,English as a second language teacher,14711189,Tertiary,4,9,0.06,25,Music,5,75.0,83.0,45.0,58.0,46.0
196,398f569b-465c-42cb-885e-b4894ac66780,Amanda,Jackson,Male,14,Ogun,Cunninghamfort,PLC,2022-06-05,9,Debra Daniels,Medical technical officer,5394057,None,6,7,0.04,35,Drama,1,87.0,52.0,46.0,52.0,97.0
197,0aa6fcb9-c1bc-4e59-9296-a12d8ac35ac4,Kathleen,Alexander,Female,9,Oyo,South Curtis,Ltd,2023-07-28,9,Zachary Cole,Magazine features editor,177129,None,9,6,0.06,20,Art,2,96.0,51.0,42.0,70.0,63.0
198,7066e289-1644-44a0-9115-1fffdcb91d5f,Michelle,Wilson,Female,10,Kebbi,East Lisa,PLC,2023-04-11,11,Lisa Patterson,Warden/ranger,12855308,Secondary,4,9,0.09,22,Music,5,58.0,49.0,68.0,67.0,46.0
199,d0437e4c-34e5-4699-88eb-e27a23a4e70e,Jamie,Brown,Female,6,Kaduna,Amandaside,and Sons,2021-07-15,7,Donna Adams,"Scientist, audiological",17748930,Primary,9,4,0.04,27,Drama,5,61.0,94.0,58.0,49.0,81.0
200,d0afb235-ade6-4f51-a670-93a0fc48f615,Cody,Estes,Female,7,Kano,Sellersview,Ltd,2020-08-08,5,Danielle Dawson,Firefighter,12562443,Secondary,10,4,0.09,18,Music,3,57.0,50.0,80.0,82.0,84.0
201,64880945-ad1d-4537-97f3-4368c2efeecb,Tracy,Ray,Female,9,Nasarawa,Courtneyfurt,Group,2020-05-11,4,Patricia Powell,Health physicist,8662259,Primary,7,10,0.09,37,Football,5,76.0,75.0,84.0,78.0,71.0
202,5e7b72c8-e097-4edb-afb3-b939b1d81887,Shawn,Freeman,Female,13,Bayelsa,Port Kimland,Ltd,2024-08-14,2,Melissa Horn,Social researcher,2180488,None,4,3,0.1,37,Chess,4,99.0,58.0,99.0,61.0,87.0
203,6dfd171a-f7d7-465d-b7c3-b3c965d0b517,Mallory,Simpson,Female,12,Abia,Mariamouth,PLC,2022-09-30,10,Karina Cooper,Art therapist,18159712,None,9,5,0.04,16,Football,2,61.0,53.0,75.0,82.0,79.0
204,c8acffcf-a04d-4d14-997d-bae10bc2ea72,Mary,Smith,Female,12,Sokoto,South Stephen,Group,2020-12-17,9,Bonnie Santos,"Designer, interior/spatial",17869725,Secondary,4,3,0.09,22,Chess,1,50.0,68.0,78.0,45.0,43.0
205,462623be-e068-4849-aec7-1a30dfda35b2,Clarence,Ward,Male,9,Ebonyi,West Elizabethburgh,Inc,2021-11-19,12,Michael Young,"Chemist, analytical",8252581,Primary,8,9,0.05,22,Drama,1,84.0,74.0,50.0,81.0,56.0
206,36a2c52b-0047-4139-985d-f528b4258e19,Thomas,Anderson,Male,6,Nasarawa,New Erin,Inc,2020-01-14,7,Bryan Dalton,Consulting civil engineer,1536005,Secondary,8,7,0.05,26,Drama,3,85.0,78.0,90.0,84.0,85.0
207,6210def6-3a9c-4308-9221-cddf7a4a902f,Christopher,Shaffer,Male,10,Benue,West Michaelport,and Sons,2021-10-26,11,Shelly May,Customer service manager,13331379,Primary,9,3,0.04,37,Art,2,76.0,92.0,96.0,72.0,50.0
208,022b6683-9033-4a65-87cf-63fd11836c4f,Chelsey,Martin,Female,15,Ondo,Jenniferberg,Group,2022-12-05,7,Daniel Mosley,Counselling psychologist,9320275,Tertiary,4,9,0.09,35,Debate,4,96.0,41.0,92.0,40.0,62.0
209,bae1e137-96ee-40e5-9f87-3b46c0a0473a,Patrick,Richmond,Female,5,Benue,Kyliebury,LLC,2023-01-24,1,Kyle Griffith,Higher education careers adviser,1754768,Secondary,9,8,0.08,33,None,3,68.0,41.0,58.0,86.0,58.0
210,06ddf6ca-b0c3-4a59-b0f7-ad22c76a8e0f,Melanie,Barrett,Male,13,Ogun,Jamiehaven,and Sons,2023-07-22,9,Anthony Hurst,Film/video editor,2725617,Primary,5,6,0.07,28,Art,1,45.0,73.0,75.0,79.0,44.0
211,3db788a6-1cdc-44c2-a2c9-65b27eb0f62a,Victor,Wheeler,Female,5,Katsina,West Sarahberg,Group,2024-02-03,7,Holly Vega,Public affairs consultant,14054188,Primary,5,7,0.04,30,None,5,69.0,80.0,57.0,46.0,42.0
